Time,Acceleration,Velocity,Altitude,Ap_pred,A
28.2406,0.0000,-32.1401,281.2108,0.0000,0.6600
28.2506,0.0000,-32.1401,280.8893,0.0000,0.6600
28.2606,0.0000,-32.1401,280.5679,0.0000,0.6600
28.2706,0.0000,-32.1401,280.2465,0.0000,0.6600
28.2806,0.0000,-32.1401,279.9251,0.0000,0.6600
28.2906,0.0000,-32.1401,279.6037,0.0000,0.6600
28.3006,0.0000,-32.1401,279.2823,0.0000,0.6600
28.3106,0.0000,-32.1401,278.9609,0.0000,0.6600
28.3206,0.0000,-32.1401,278.6395,0.0000,0.6600
28.3306,0.0000,-32.1401,278.3181,0.0000,0.6600
28.3406,0.0000,-32.1401,277.9966,0.0000,0.6600
28.3506,0.0000,-32.1401,277.6752,0.0000,0.6600
28.3606,0.0000,-32.1401,277.3538,0.0000,0.6600
28.3706,0.0000,-32.1401,277.0324,0.0000,0.6600
28.3806,0.0000,-32.1401,276.7110,0.0000,0.6600
28.3906,0.0000,-32.1401,276.3896,0.0000,0.6600
28.4006,0.0000,-32.1401,276.0682,0.0000,0.6600
28.4106,0.0000,-32.1401,275.7468,0.0000,0.6600
28.4206,0.0000,-32.1401,275.4254,0.0000,0.6600
28.4306,0.0000,-32.1401,275.1039,0.0000,0.6600
28.4406,0.0000,-32.1401,274.7825,0.0000,0.6600
28.4506,0.0000,-32.1401,274.4611,0.0000,0.6600
28.4606,0.0000,-32.1401,274.1397,0.0000,0.6600
28.4706,0.0000,-32.1401,273.8183,0.0000,0.6600
28.4806,0.0000,-32.1401,273.4969,0.0000,0.6600
28.4906,0.0000,-32.1401,273.1755,0.0000,0.6600
28.5006,0.0000,-32.1401,272.8541,0.0000,0.6600
28.5106,0.0000,-32.1401,272.5327,0.0000,0.6600
28.5206,0.0000,-32.1401,272.2112,0.0000,0.6600
28.5306,0.0000,-32.1401,271.8898,0.0000,0.6600
28.5406,0.0000,-32.1401,271.5684,0.0000,0.6600
28.5506,0.0000,-32.1401,271.2470,0.0000,0.6600
28.5606,0.0000,-32.1401,270.9256,0.0000,0.6600
28.5706,0.0000,-32.1401,270.6042,0.0000,0.6600
28.5806,0.0000,-32.1401,270.2828,0.0000,0.6600
28.5906,0.0000,-32.1401,269.9614,0.0000,0.6600
28.6006,0.0000,-32.1401,269.6400,0.0000,0.6600
28.6106,0.0000,-32.1401,269.3185,0.0000,0.6600
28.6206,0.0000,-32.1401,268.9971,0.0000,0.6600
28.6306,0.0000,-32.1401,268.6757,0.0000,0.6600
28.6406,0.0000,-32.1401,268.3543,0.0000,0.6600
28.6506,0.0000,-32.1401,268.0329,0.0000,0.6600
28.6606,0.0000,-32.1401,267.7115,0.0000,0.6600
28.6706,0.0000,-32.1401,267.3901,0.0000,0.6600
28.6806,0.0000,-32.1401,267.0687,0.0000,0.6600
28.6906,0.0000,-32.1401,266.7473,0.0000,0.6600
28.7006,0.0000,-32.1401,266.4258,0.0000,0.6600
28.7106,0.0000,-32.1401,266.1044,0.0000,0.6600
28.7206,0.0000,-32.1401,265.7830,0.0000,0.6600
28.7306,0.0000,-32.1401,265.4616,0.0000,0.6600
28.7406,0.0000,-32.1401,265.1402,0.0000,0.6600
28.7506,0.0000,-32.1401,264.8188,0.0000,0.6600
28.7606,0.0000,-32.1401,264.4974,0.0000,0.6600
28.7706,0.0000,-32.1401,264.1760,0.0000,0.6600
28.7806,0.0000,-32.1401,263.8546,0.0000,0.6600
28.7906,0.0000,-32.1401,263.5331,0.0000,0.6600
28.8006,0.0000,-32.1401,263.2117,0.0000,0.6600
28.8106,0.0000,-32.1401,262.8903,0.0000,0.6600
28.8206,0.0000,-32.1401,262.5689,0.0000,0.6600
28.8306,0.0000,-32.1401,262.2475,0.0000,0.6600
28.8406,0.0000,-32.1401,261.9261,0.0000,0.6600
28.8506,0.0000,-32.1401,261.6047,0.0000,0.6600
28.8606,0.0000,-32.1401,261.2833,0.0000,0.6600
28.8706,0.0000,-32.1401,260.9619,0.0000,0.6600
28.8806,0.0000,-32.1401,260.6404,0.0000,0.6600
28.8906,0.0000,-32.1401,260.3190,0.0000,0.6600
28.9006,0.0000,-32.1401,259.9976,0.0000,0.6600
28.9106,0.0000,-32.1401,259.6762,0.0000,0.6600
28.9206,0.0000,-32.1401,259.3548,0.0000,0.6600
28.9306,0.0000,-32.1401,259.0334,0.0000,0.6600
28.9406,0.0000,-32.1401,258.7120,0.0000,0.6600
28.9506,0.0000,-32.1401,258.3906,0.0000,0.6600
28.9606,0.0000,-32.1401,258.0692,0.0000,0.6600
28.9706,0.0000,-32.1401,257.7477,0.0000,0.6600
28.9806,0.0000,-32.1401,257.4263,0.0000,0.6600
28.9906,0.0000,-32.1401,257.1049,0.0000,0.6600
29.0006,0.0000,-32.1401,256.7835,0.0000,0.6600
29.0106,0.0000,-32.1401,256.4621,0.0000,0.6600
29.0206,0.0000,-32.1401,256.1407,0.0000,0.6600
29.0306,0.0000,-32.1401,255.8193,0.0000,0.6600
29.0406,0.0000,-32.1401,255.4979,0.0000,0.6600
29.0506,0.0000,-32.1401,255.1765,0.0000,0.6600
29.0606,0.0000,-32.1401,254.8551,0.0000,0.6600
29.0706,0.0000,-32.1401,254.5337,0.0000,0.6600
29.0806,0.0000,-32.1401,254.2123,0.0000,0.6600
29.0906,0.0000,-32.1401,253.8909,0.0000,0.6600
29.1006,0.0000,-32.1401,253.5695,0.0000,0.6600
29.1106,0.0000,-32.1401,253.2481,0.0000,0.6600
29.1206,0.0000,-32.1401,252.9267,0.0000,0.6600
29.1306,0.0000,-32.1401,252.6053,0.0000,0.6600
29.1406,0.0000,-32.1401,252.2839,0.0000,0.6600
29.1506,0.0000,-32.1401,251.9625,0.0000,0.6600
29.1606,0.0000,-32.1401,251.6411,0.0000,0.6600
29.1706,0.0000,-32.1401,251.3197,0.0000,0.6600
29.1806,0.0000,-32.1401,250.9984,0.0000,0.6600
29.1906,0.0000,-32.1401,250.6770,0.0000,0.6600
29.2006,0.0000,-32.1401,250.3556,0.0000,0.6600
29.2106,0.0000,-32.1401,250.0342,0.0000,0.6600
29.2206,0.0000,-32.1401,249.7128,0.0000,0.6600
29.2306,0.0000,-32.1401,249.3914,0.0000,0.6600
29.2406,0.0000,-32.1401,249.0700,0.0000,0.6600
29.2506,0.0000,-32.1401,248.7486,0.0000,0.6600
29.2606,0.0000,-32.1401,248.4272,0.0000,0.6600
29.2706,0.0000,-32.1401,248.1058,0.0000,0.6600
29.2806,0.0000,-32.1401,247.7844,0.0000,0.6600
29.2906,0.0000,-32.1401,247.4630,0.0000,0.6600
29.3006,0.0000,-32.1401,247.1416,0.0000,0.6600
29.3106,0.0000,-32.1401,246.8202,0.0000,0.6600
29.3206,0.0000,-32.1401,246.4988,0.0000,0.6600
29.3306,0.0000,-32.1401,246.1774,0.0000,0.6600
29.3406,0.0000,-32.1401,245.8560,0.0000,0.6600
29.3506,0.0000,-32.1401,245.5346,0.0000,0.6600
29.3606,0.0000,-32.1401,245.2132,0.0000,0.6600
29.3706,0.0000,-32.1401,244.8918,0.0000,0.6600
29.3806,0.0000,-32.1401,244.5704,0.0000,0.6600
29.3906,0.0000,-32.1401,244.2490,0.0000,0.6600
29.4006,0.0000,-32.1401,243.9276,0.0000,0.6600
29.4106,0.0000,-32.1401,243.6062,0.0000,0.6600
29.4206,0.0000,-32.1401,243.2849,0.0000,0.6600
29.4306,0.0000,-32.1401,242.9635,0.0000,0.6600
29.4406,0.0000,-32.1401,242.6421,0.0000,0.6600
29.4506,0.0000,-32.1401,242.3207,0.0000,0.6600
29.4606,0.0000,-32.1401,241.9993,0.0000,0.6600
29.4706,0.0000,-32.1401,241.6779,0.0000,0.6600
29.4806,0.0000,-32.1401,241.3565,0.0000,0.6600
29.4906,0.0000,-32.1401,241.0351,0.0000,0.6600
29.5006,0.0000,-32.1401,240.7137,0.0000,0.6600
29.5106,0.0000,-32.1401,240.3923,0.0000,0.6600
29.5206,0.0000,-32.1401,240.0709,0.0000,0.6600
29.5306,0.0000,-32.1401,239.7495,0.0000,0.6600
29.5406,0.0000,-32.1401,239.4281,0.0000,0.6600
29.5506,0.0000,-32.1401,239.1067,0.0000,0.6600
29.5606,0.0000,-32.1401,238.7853,0.0000,0.6600
29.5706,0.0000,-32.1401,238.4639,0.0000,0.6600
29.5806,0.0000,-32.1401,238.1425,0.0000,0.6600
29.5906,0.0000,-32.1401,237.8211,0.0000,0.6600
29.6006,0.0000,-32.1401,237.4997,0.0000,0.6600
29.6106,0.0000,-32.1401,237.1783,0.0000,0.6600
29.6206,0.0000,-32.1401,236.8569,0.0000,0.6600
29.6306,0.0000,-32.1401,236.5355,0.0000,0.6600
29.6406,0.0000,-32.1401,236.2141,0.0000,0.6600
29.6506,0.0000,-32.1401,235.8927,0.0000,0.6600
29.6606,0.0000,-32.1401,235.5714,0.0000,0.6600
29.6706,0.0000,-32.1401,235.2500,0.0000,0.6600
29.6806,0.0000,-32.1401,234.9286,0.0000,0.6600
29.6906,0.0000,-32.1401,234.6072,0.0000,0.6600
29.7006,0.0000,-32.1401,234.2858,0.0000,0.6600
29.7106,0.0000,-32.1401,233.9644,0.0000,0.6600
29.7206,0.0000,-32.1401,233.6430,0.0000,0.6600
29.7306,0.0000,-32.1401,233.3216,0.0000,0.6600
29.7406,0.0000,-32.1401,233.0002,0.0000,0.6600
29.7506,0.0000,-32.1401,232.6788,0.0000,0.6600
29.7606,0.0000,-32.1401,232.3574,0.0000,0.6600
29.7706,0.0000,-32.1401,232.0360,0.0000,0.6600
29.7806,0.0000,-32.1401,231.7146,0.0000,0.6600
29.7906,0.0000,-32.1401,231.3932,0.0000,0.6600
29.8006,0.0000,-32.1401,231.0718,0.0000,0.6600
29.8106,0.0000,-32.1401,230.7504,0.0000,0.6600
29.8206,0.0000,-32.1401,230.4290,0.0000,0.6600
29.8306,0.0000,-32.1401,230.1076,0.0000,0.6600
29.8406,0.0000,-32.1401,229.7862,0.0000,0.6600
29.8506,0.0000,-32.1401,229.4648,0.0000,0.6600
29.8606,0.0000,-32.1401,229.1434,0.0000,0.6600
29.8706,0.0000,-32.1401,228.8220,0.0000,0.6600
29.8806,0.0000,-32.1401,228.5006,0.0000,0.6600
29.8906,0.0000,-32.1401,228.1792,0.0000,0.6600
29.9006,0.0000,-32.1401,227.8578,0.0000,0.6600
29.9106,0.0000,-32.1401,227.5365,0.0000,0.6600
29.9206,0.0000,-32.1401,227.2151,0.0000,0.6600
29.9306,0.0000,-32.1401,226.8937,0.0000,0.6600
29.9406,0.0000,-32.1401,226.5723,0.0000,0.6600
29.9506,0.0000,-32.1401,226.2509,0.0000,0.6600
29.9606,0.0000,-32.1401,225.9295,0.0000,0.6600
29.9706,0.0000,-32.1401,225.6081,0.0000,0.6600
29.9806,0.0000,-32.1401,225.2867,0.0000,0.6600
29.9906,0.0000,-32.1401,224.9653,0.0000,0.6600
30.0006,0.0000,-32.1401,224.6439,0.0000,0.6600
30.0106,0.0000,-32.1401,224.3225,0.0000,0.6600
30.0206,0.0000,-32.1401,224.0011,0.0000,0.6600
30.0306,0.0000,-32.1401,223.6797,0.0000,0.6600
30.0406,0.0000,-32.1401,223.3583,0.0000,0.6600
30.0506,0.0000,-32.1401,223.0369,0.0000,0.6600
30.0606,0.0000,-32.1401,222.7155,0.0000,0.6600
30.0706,0.0000,-32.1401,222.3941,0.0000,0.6600
30.0806,0.0000,-32.1401,222.0727,0.0000,0.6600
30.0906,0.0000,-32.1401,221.7513,0.0000,0.6600
30.1006,0.0000,-32.1401,221.4299,0.0000,0.6600
30.1106,0.0000,-32.1401,221.1085,0.0000,0.6600
30.1206,0.0000,-32.1401,220.7871,0.0000,0.6600
30.1306,0.0000,-32.1401,220.4657,0.0000,0.6600
30.1406,0.0000,-32.1401,220.1443,0.0000,0.6600
30.1506,0.0000,-32.1401,219.8230,0.0000,0.6600
30.1606,0.0000,-32.1401,219.5016,0.0000,0.6600
30.1706,0.0000,-32.1401,219.1802,0.0000,0.6600
30.1806,0.0000,-32.1401,218.8588,0.0000,0.6600
30.1906,0.0000,-32.1401,218.5374,0.0000,0.6600
30.2006,0.0000,-32.1401,218.2160,0.0000,0.6600
30.2106,0.0000,-32.1401,217.8946,0.0000,0.6600
30.2206,0.0000,-32.1401,217.5732,0.0000,0.6600
30.2306,0.0000,-32.1401,217.2518,0.0000,0.6600
30.2406,0.0000,-32.1401,216.9304,0.0000,0.6600
30.2506,0.0000,-32.1401,216.6090,0.0000,0.6600
30.2606,0.0000,-32.1401,216.2876,0.0000,0.6600
30.2706,0.0000,-32.1401,215.9662,0.0000,0.6600
30.2806,0.0000,-32.1401,215.6448,0.0000,0.6600
30.2906,0.0000,-32.1401,215.3234,0.0000,0.6600
30.3006,0.0000,-32.1401,215.0020,0.0000,0.6600
30.3106,0.0000,-32.1401,214.6806,0.0000,0.6600
30.3206,0.0000,-32.1401,214.3592,0.0000,0.6600
30.3306,0.0000,-32.1401,214.0378,0.0000,0.6600
30.3406,0.0000,-32.1401,213.7164,0.0000,0.6600
30.3506,0.0000,-32.1401,213.3950,0.0000,0.6600
30.3606,0.0000,-32.1401,213.0736,0.0000,0.6600
30.3706,0.0000,-32.1401,212.7522,0.0000,0.6600
30.3806,0.0000,-32.1401,212.4308,0.0000,0.6600
30.3906,0.0000,-32.1401,212.1095,0.0000,0.6600
30.4006,0.0000,-32.1401,211.7881,0.0000,0.6600
30.4106,0.0000,-32.1401,211.4667,0.0000,0.6600
30.4206,0.0000,-32.1401,211.1453,0.0000,0.6600
30.4306,0.0000,-32.1401,210.8239,0.0000,0.6600
30.4406,0.0000,-32.1401,210.5025,0.0000,0.6600
30.4506,0.0000,-32.1401,210.1811,0.0000,0.6600
30.4606,0.0000,-32.1401,209.8597,0.0000,0.6600
30.4706,0.0000,-32.1401,209.5383,0.0000,0.6600
30.4806,0.0000,-32.1401,209.2169,0.0000,0.6600
30.4906,0.0000,-32.1401,208.8955,0.0000,0.6600
30.5006,0.0000,-32.1401,208.5741,0.0000,0.6600
30.5106,0.0000,-32.1401,208.2527,0.0000,0.6600
30.5206,0.0000,-32.1401,207.9313,0.0000,0.6600
30.5306,0.0000,-32.1401,207.6099,0.0000,0.6600
30.5406,0.0000,-32.1401,207.2885,0.0000,0.6600
30.5506,0.0000,-32.1401,206.9671,0.0000,0.6600
30.5606,0.0000,-32.1401,206.6457,0.0000,0.6600
30.5706,0.0000,-32.1401,206.3243,0.0000,0.6600
30.5806,0.0000,-32.1401,206.0029,0.0000,0.6600
30.5906,0.0000,-32.1401,205.6815,0.0000,0.6600
30.6006,0.0000,-32.1401,205.3601,0.0000,0.6600
30.6106,0.0000,-32.1401,205.0387,0.0000,0.6600
30.6206,0.0000,-32.1401,204.7173,0.0000,0.6600
30.6306,0.0000,-32.1401,204.3960,0.0000,0.6600
30.6406,0.0000,-32.1401,204.0746,0.0000,0.6600
30.6506,0.0000,-32.1401,203.7532,0.0000,0.6600
30.6606,0.0000,-32.1401,203.4318,0.0000,0.6600
30.6706,0.0000,-32.1401,203.1104,0.0000,0.6600
30.6806,0.0000,-32.1401,202.7890,0.0000,0.6600
30.6906,0.0000,-32.1401,202.4676,0.0000,0.6600
30.7006,0.0000,-32.1401,202.1462,0.0000,0.6600
30.7106,0.0000,-32.1401,201.8248,0.0000,0.6600
30.7206,0.0000,-32.1401,201.5034,0.0000,0.6600
30.7306,0.0000,-32.1401,201.1820,0.0000,0.6600
30.7406,0.0000,-32.1401,200.8606,0.0000,0.6600
30.7506,0.0000,-32.1401,200.5392,0.0000,0.6600
30.7606,0.0000,-32.1401,200.2178,0.0000,0.6600
30.7706,0.0000,-32.1401,199.8964,0.0000,0.6600
30.7806,0.0000,-32.1401,199.5750,0.0000,0.6600
30.7906,0.0000,-32.1401,199.2536,0.0000,0.6600
30.8006,0.0000,-32.1401,198.9322,0.0000,0.6600
30.8106,0.0000,-32.1401,198.6108,0.0000,0.6600
30.8206,0.0000,-32.1401,198.2894,0.0000,0.6600
30.8306,0.0000,-32.1401,197.9680,0.0000,0.6600
30.8406,0.0000,-32.1401,197.6466,0.0000,0.6600
30.8506,0.0000,-32.1401,197.3252,0.0000,0.6600
30.8606,0.0000,-32.1401,197.0038,0.0000,0.6600
30.8706,0.0000,-32.1401,196.6824,0.0000,0.6600
30.8806,0.0000,-32.1401,196.3611,0.0000,0.6600
30.8906,0.0000,-32.1401,196.0397,0.0000,0.6600
30.9006,0.0000,-32.1401,195.7183,0.0000,0.6600
30.9106,0.0000,-32.1401,195.3969,0.0000,0.6600
30.9206,0.0000,-32.1401,195.0755,0.0000,0.6600
30.9306,0.0000,-32.1401,194.7541,0.0000,0.6600
30.9406,0.0000,-32.1401,194.4327,0.0000,0.6600
30.9506,0.0000,-32.1401,194.1113,0.0000,0.6600
30.9606,0.0000,-32.1401,193.7899,0.0000,0.6600
30.9706,0.0000,-32.1401,193.4685,0.0000,0.6600
30.9806,0.0000,-32.1401,193.1471,0.0000,0.6600
30.9906,0.0000,-32.1401,192.8257,0.0000,0.6600
31.0006,0.0000,-32.1401,192.5043,0.0000,0.6600
31.0106,0.0000,-32.1401,192.1829,0.0000,0.6600
31.0206,0.0000,-32.1401,191.8615,0.0000,0.6600
31.0306,0.0000,-32.1401,191.5401,0.0000,0.6600
31.0406,0.0000,-32.1401,191.2187,0.0000,0.6600
31.0506,0.0000,-32.1401,190.8973,0.0000,0.6600
31.0606,0.0000,-32.1401,190.5759,0.0000,0.6600
31.0706,0.0000,-32.1401,190.2545,0.0000,0.6600
31.0806,0.0000,-32.1401,189.9331,0.0000,0.6600
31.0906,0.0000,-32.1401,189.6117,0.0000,0.6600
31.1006,0.0000,-32.1401,189.2903,0.0000,0.6600
31.1106,0.0000,-32.1401,188.9689,0.0000,0.6600
31.1206,0.0000,-32.1401,188.6476,0.0000,0.6600
31.1306,0.0000,-32.1401,188.3262,0.0000,0.6600
31.1406,0.0000,-32.1401,188.0048,0.0000,0.6600
31.1506,0.0000,-32.1401,187.6834,0.0000,0.6600
31.1606,0.0000,-32.1401,187.3620,0.0000,0.6600
31.1706,0.0000,-32.1401,187.0406,0.0000,0.6600
31.1806,0.0000,-32.1401,186.7192,0.0000,0.6600
31.1906,0.0000,-32.1401,186.3978,0.0000,0.6600
31.2006,0.0000,-32.1401,186.0764,0.0000,0.6600
31.2106,0.0000,-32.1401,185.7550,0.0000,0.6600
31.2206,0.0000,-32.1401,185.4336,0.0000,0.6600
31.2306,0.0000,-32.1401,185.1122,0.0000,0.6600
31.2406,0.0000,-32.1401,184.7908,0.0000,0.6600
31.2506,0.0000,-32.1401,184.4694,0.0000,0.6600
31.2606,0.0000,-32.1401,184.1480,0.0000,0.6600
31.2706,0.0000,-32.1401,183.8266,0.0000,0.6600
31.2806,0.0000,-32.1401,183.5052,0.0000,0.6600
31.2906,0.0000,-32.1401,183.1838,0.0000,0.6600
31.3006,0.0000,-32.1401,182.8624,0.0000,0.6600
31.3106,0.0000,-32.1401,182.5410,0.0000,0.6600
31.3206,0.0000,-32.1401,182.2196,0.0000,0.6600
31.3306,0.0000,-32.1401,181.8982,0.0000,0.6600
31.3406,0.0000,-32.1401,181.5768,0.0000,0.6600
31.3506,0.0000,-32.1401,181.2554,0.0000,0.6600
31.3606,0.0000,-32.1401,180.9341,0.0000,0.6600
31.3706,0.0000,-32.1401,180.6127,0.0000,0.6600
31.3806,0.0000,-32.1401,180.2913,0.0000,0.6600
31.3906,0.0000,-32.1401,179.9699,0.0000,0.6600
31.4006,0.0000,-32.1401,179.6485,0.0000,0.6600
31.4106,0.0000,-32.1401,179.3271,0.0000,0.6600
31.4206,0.0000,-32.1401,179.0057,0.0000,0.6600
31.4306,0.0000,-32.1401,178.6843,0.0000,0.6600
31.4406,0.0000,-32.1401,178.3629,0.0000,0.6600
31.4506,0.0000,-32.1401,178.0415,0.0000,0.6600
31.4606,0.0000,-32.1401,177.7201,0.0000,0.6600
31.4706,0.0000,-32.1401,177.3987,0.0000,0.6600
31.4806,0.0000,-32.1401,177.0773,0.0000,0.6600
31.4906,0.0000,-32.1401,176.7559,0.0000,0.6600
31.5006,0.0000,-32.1401,176.4345,0.0000,0.6600
31.5106,0.0000,-32.1401,176.1131,0.0000,0.6600
31.5206,0.0000,-32.1401,175.7917,0.0000,0.6600
31.5306,0.0000,-32.1401,175.4703,0.0000,0.6600
31.5406,0.0000,-32.1401,175.1489,0.0000,0.6600
31.5506,0.0000,-32.1401,174.8275,0.0000,0.6600
31.5606,0.0000,-32.1401,174.5061,0.0000,0.6600
31.5706,0.0000,-32.1401,174.1847,0.0000,0.6600
31.5806,0.0000,-32.1401,173.8633,0.0000,0.6600
31.5906,0.0000,-32.1401,173.5419,0.0000,0.6600
31.6006,0.0000,-32.1401,173.2206,0.0000,0.6600
31.6106,0.0000,-32.1401,172.8992,0.0000,0.6600
31.6206,0.0000,-32.1401,172.5778,0.0000,0.6600
31.6306,0.0000,-32.1401,172.2564,0.0000,0.6600
31.6406,0.0000,-32.1401,171.9350,0.0000,0.6600
31.6506,0.0000,-32.1401,171.6136,0.0000,0.6600
31.6606,0.0000,-32.1401,171.2922,0.0000,0.6600
31.6706,0.0000,-32.1401,170.9708,0.0000,0.6600
31.6806,0.0000,-32.1401,170.6494,0.0000,0.6600
31.6906,0.0000,-32.1401,170.3280,0.0000,0.6600
31.7006,0.0000,-32.1401,170.0066,0.0000,0.6600
31.7106,0.0000,-32.1401,169.6852,0.0000,0.6600
31.7206,0.0000,-32.1401,169.3638,0.0000,0.6600
31.7306,0.0000,-32.1401,169.0424,0.0000,0.6600
31.7406,0.0000,-32.1401,168.7210,0.0000,0.6600
31.7506,0.0000,-32.1401,168.3996,0.0000,0.6600
31.7606,0.0000,-32.1401,168.0782,0.0000,0.6600
31.7706,0.0000,-32.1401,167.7568,0.0000,0.6600
31.7806,0.0000,-32.1401,167.4354,0.0000,0.6600
31.7906,0.0000,-32.1401,167.1140,0.0000,0.6600
31.8006,0.0000,-32.1401,166.7926,0.0000,0.6600
31.8106,0.0000,-32.1401,166.4712,0.0000,0.6600
31.8206,0.0000,-32.1401,166.1498,0.0000,0.6600
31.8306,0.0000,-32.1401,165.8284,0.0000,0.6600
31.8406,0.0000,-32.1401,165.5070,0.0000,0.6600
31.8506,0.0000,-32.1401,165.1857,0.0000,0.6600
31.8606,0.0000,-32.1401,164.8643,0.0000,0.6600
31.8706,0.0000,-32.1401,164.5429,0.0000,0.6600
31.8806,0.0000,-32.1401,164.2215,0.0000,0.6600
31.8906,0.0000,-32.1401,163.9001,0.0000,0.6600
31.9006,0.0000,-32.1401,163.5787,0.0000,0.6600
31.9106,0.0000,-32.1401,163.2573,0.0000,0.6600
31.9206,0.0000,-32.1401,162.9359,0.0000,0.6600
31.9306,0.0000,-32.1401,162.6145,0.0000,0.6600
31.9406,0.0000,-32.1401,162.2931,0.0000,0.6600
31.9506,0.0000,-32.1401,161.9717,0.0000,0.6600
31.9606,0.0000,-32.1401,161.6503,0.0000,0.6600
31.9706,0.0000,-32.1401,161.3289,0.0000,0.6600
31.9806,0.0000,-32.1401,161.0075,0.0000,0.6600
31.9906,0.0000,-32.1401,160.6861,0.0000,0.6600
32.0006,0.0000,-32.1401,160.3647,0.0000,0.6600
32.0106,0.0000,-32.1401,160.0433,0.0000,0.6600
32.0206,0.0000,-32.1401,159.7219,0.0000,0.6600
32.0306,0.0000,-32.1401,159.4005,0.0000,0.6600
32.0406,0.0000,-32.1401,159.0791,0.0000,0.6600
32.0506,0.0000,-32.1401,158.7577,0.0000,0.6600
32.0606,0.0000,-32.1401,158.4363,0.0000,0.6600
32.0706,0.0000,-32.1401,158.1149,0.0000,0.6600
32.0806,0.0000,-32.1401,157.7935,0.0000,0.6600
32.0906,0.0000,-32.1401,157.4722,0.0000,0.6600
32.1006,0.0000,-32.1401,157.1508,0.0000,0.6600
32.1106,0.0000,-32.1401,156.8294,0.0000,0.6600
32.1206,0.0000,-32.1401,156.5080,0.0000,0.6600
32.1306,0.0000,-32.1401,156.1866,0.0000,0.6600
32.1406,0.0000,-32.1401,155.8652,0.0000,0.6600
32.1506,0.0000,-32.1401,155.5438,0.0000,0.6600
32.1606,0.0000,-32.1401,155.2224,0.0000,0.6600
32.1706,0.0000,-32.1401,154.9010,0.0000,0.6600
32.1806,0.0000,-32.1401,154.5796,0.0000,0.6600
32.1906,0.0000,-32.1401,154.2582,0.0000,0.6600
32.2006,0.0000,-32.1401,153.9368,0.0000,0.6600
32.2106,0.0000,-32.1401,153.6154,0.0000,0.6600
32.2206,0.0000,-32.1401,153.2940,0.0000,0.6600
32.2306,0.0000,-32.1401,152.9726,0.0000,0.6600
32.2406,0.0000,-32.1401,152.6512,0.0000,0.6600
32.2506,0.0000,-32.1401,152.3298,0.0000,0.6600
32.2606,0.0000,-32.1401,152.0084,0.0000,0.6600
32.2706,0.0000,-32.1401,151.6870,0.0000,0.6600
32.2806,0.0000,-32.1401,151.3656,0.0000,0.6600
32.2906,0.0000,-32.1401,151.0442,0.0000,0.6600
32.3006,0.0000,-32.1401,150.7228,0.0000,0.6600
32.3106,0.0000,-32.1401,150.4014,0.0000,0.6600
32.3206,0.0000,-32.1401,150.0800,0.0000,0.6600
32.3306,0.0000,-32.1401,149.7587,0.0000,0.6600
32.3406,0.0000,-32.1401,149.4373,0.0000,0.6600
32.3506,0.0000,-32.1401,149.1159,0.0000,0.6600
32.3606,0.0000,-32.1401,148.7945,0.0000,0.6600
32.3706,0.0000,-32.1401,148.4731,0.0000,0.6600
32.3806,0.0000,-32.1401,148.1517,0.0000,0.6600
32.3906,0.0000,-32.1401,147.8303,0.0000,0.6600
32.4006,0.0000,-32.1401,147.5089,0.0000,0.6600
32.4106,0.0000,-32.1401,147.1875,0.0000,0.6600
32.4206,0.0000,-32.1401,146.8661,0.0000,0.6600
32.4306,0.0000,-32.1401,146.5447,0.0000,0.6600
32.4406,0.0000,-32.1401,146.2233,0.0000,0.6600
32.4506,0.0000,-32.1401,145.9019,0.0000,0.6600
32.4606,0.0000,-32.1401,145.5805,0.0000,0.6600
32.4706,0.0000,-32.1401,145.2591,0.0000,0.6600
32.4806,0.0000,-32.1401,144.9377,0.0000,0.6600
32.4906,0.0000,-32.1401,144.6163,0.0000,0.6600
32.5006,0.0000,-32.1401,144.2949,0.0000,0.6600
32.5106,0.0000,-32.1401,143.9735,0.0000,0.6600
32.5205,0.0000,-32.1401,143.6521,0.0000,0.6600
32.5305,0.0000,-32.1401,143.3307,0.0000,0.6600
32.5405,0.0000,-32.1401,143.0093,0.0000,0.6600
32.5505,0.0000,-32.1401,142.6879,0.0000,0.6600
32.5605,0.0000,-32.1401,142.3665,0.0000,0.6600
32.5705,0.0000,-32.1401,142.0452,0.0000,0.6600
32.5805,0.0000,-32.1401,141.7238,0.0000,0.6600
32.5905,0.0000,-32.1401,141.4024,0.0000,0.6600
32.6005,0.0000,-32.1401,141.0810,0.0000,0.6600
32.6105,0.0000,-32.1401,140.7596,0.0000,0.6600
32.6205,0.0000,-32.1401,140.4382,0.0000,0.6600
32.6305,0.0000,-32.1401,140.1168,0.0000,0.6600
32.6405,0.0000,-32.1401,139.7954,0.0000,0.6600
32.6505,0.0000,-32.1401,139.4740,0.0000,0.6600
32.6605,0.0000,-32.1401,139.1526,0.0000,0.6600
32.6705,0.0000,-32.1401,138.8312,0.0000,0.6600
32.6805,0.0000,-32.1401,138.5098,0.0000,0.6600
32.6905,0.0000,-32.1401,138.1884,0.0000,0.6600
32.7005,0.0000,-32.1401,137.8670,0.0000,0.6600
32.7105,0.0000,-32.1401,137.5456,0.0000,0.6600
32.7205,0.0000,-32.1401,137.2242,0.0000,0.6600
32.7305,0.0000,-32.1401,136.9028,0.0000,0.6600
